Description	ID	>AT	>Cc	>So
Organisms_order_>AT_>Cc_>So	80284	0	1	0
Organisms_order_>AT_>Cc_>So	80287	0	1	0
Organisms_order_>AT_>Cc_>So	80288	0	1	0
Organisms_order_>AT_>Cc_>So	80289	0	1	0
Organisms_order_>AT_>Cc_>So	80290	1	1	1
Organisms_order_>AT_>Cc_>So	80292	0	1	0
Organisms_order_>AT_>Cc_>So	80294	0	1	0
Organisms_order_>AT_>Cc_>So	80296	0	1	0
Organisms_order_>AT_>Cc_>So	80298	0	1	0
Organisms_order_>AT_>Cc_>So	80299	0	1	0
Organisms_order_>AT_>Cc_>So	80300	10	2	4
Organisms_order_>AT_>Cc_>So	80302	0	1	0
Organisms_order_>AT_>Cc_>So	80303	0	1	0
Organisms_order_>AT_>Cc_>So	80308	1	0	0
Organisms_order_>AT_>Cc_>So	80309	36	0	0
Organisms_order_>AT_>Cc_>So	80311	1	0	0
Organisms_order_>AT_>Cc_>So	80312	1	0	0
Organisms_order_>AT_>Cc_>So	80314	1	0	0
Organisms_order_>AT_>Cc_>So	80315	1	0	0
Organisms_order_>AT_>Cc_>So	80316	2	1	0
Organisms_order_>AT_>Cc_>So	80318	1	0	0
Organisms_order_>AT_>Cc_>So	80319	1	0	0
Organisms_order_>AT_>Cc_>So	80320	1	0	0
Organisms_order_>AT_>Cc_>So	80321	2	0	0
Organisms_order_>AT_>Cc_>So	80323	1	0	0
Organisms_order_>AT_>Cc_>So	80325	1	0	0
Organisms_order_>AT_>Cc_>So	80326	1	0	0
Organisms_order_>AT_>Cc_>So	80329	1	0	0
Organisms_order_>AT_>Cc_>So	80330	1	0	0
Organisms_order_>AT_>Cc_>So	80334	1	0	0
Organisms_order_>AT_>Cc_>So	80335	1	0	0
Organisms_order_>AT_>Cc_>So	80336	6	0	5
Organisms_order_>AT_>Cc_>So	80338	1	0	0
Organisms_order_>AT_>Cc_>So	80339	1	0	0
Organisms_order_>AT_>Cc_>So	80340	1	0	0
Organisms_order_>AT_>Cc_>So	80343	1	0	0
Organisms_order_>AT_>Cc_>So	80344	1	0	0
Organisms_order_>AT_>Cc_>So	80345	1	0	0
Organisms_order_>AT_>Cc_>So	80346	1	0	0
Organisms_order_>AT_>Cc_>So	80349	1	0	0
Organisms_order_>AT_>Cc_>So	80350	0	0	1
Organisms_order_>AT_>Cc_>So	80351	0	0	1
Organisms_order_>AT_>Cc_>So	80352	0	0	1
Organisms_order_>AT_>Cc_>So	80353	2	2	11
Organisms_order_>AT_>Cc_>So	80354	0	0	1
Organisms_order_>AT_>Cc_>So	80356	0	0	1
Organisms_order_>AT_>Cc_>So	80357	0	0	1
Organisms_order_>AT_>Cc_>So	80358	0	0	1
Organisms_order_>AT_>Cc_>So	80361	0	0	1
Organisms_order_>AT_>Cc_>So	80362	0	0	1
Organisms_order_>AT_>Cc_>So	80363	0	0	1
Organisms_order_>AT_>Cc_>So	80364	0	0	1
Organisms_order_>AT_>Cc_>So	80366	7	4	5
Organisms_order_>AT_>Cc_>So	80369	0	0	1
Organisms_order_>AT_>Cc_>So	80370	0	0	1
Organisms_order_>AT_>Cc_>So	80371	0	0	2
Organisms_order_>AT_>Cc_>So	80372	0	0	1
Organisms_order_>AT_>Cc_>So	80373	0	0	2
Organisms_order_>AT_>Cc_>So	80375	0	0	2
Organisms_order_>AT_>Cc_>So	80377	4	1	1
Organisms_order_>AT_>Cc_>So	80378	0	0	1
Organisms_order_>AT_>Cc_>So	80379	0	0	1
Organisms_order_>AT_>Cc_>So	80380	0	0	2
Organisms_order_>AT_>Cc_>So	80381	0	0	1
Organisms_order_>AT_>Cc_>So	80382	0	0	1
Organisms_order_>AT_>Cc_>So	80383	0	0	1
Organisms_order_>AT_>Cc_>So	80384	0	0	1
Organisms_order_>AT_>Cc_>So	80385	0	0	1
Organisms_order_>AT_>Cc_>So	80386	0	0	1
Organisms_order_>AT_>Cc_>So	80387	0	0	1
Organisms_order_>AT_>Cc_>So	80388	0	0	1
Organisms_order_>AT_>Cc_>So	80389	0	0	1
Organisms_order_>AT_>Cc_>So	80390	0	0	1
Organisms_order_>AT_>Cc_>So	80391	0	0	1
Organisms_order_>AT_>Cc_>So	80395	0	0	2
Organisms_order_>AT_>Cc_>So	80396	0	0	1
Organisms_order_>AT_>Cc_>So	80398	0	0	1
Organisms_order_>AT_>Cc_>So	80399	0	0	1
Organisms_order_>AT_>Cc_>So	80401	0	0	1
Organisms_order_>AT_>Cc_>So	80403	0	0	1
Organisms_order_>AT_>Cc_>So	80406	0	0	1
Organisms_order_>AT_>Cc_>So	80407	1	0	2
Organisms_order_>AT_>Cc_>So	80409	0	0	1
Organisms_order_>AT_>Cc_>So	80411	0	3	1
Organisms_order_>AT_>Cc_>So	80412	0	0	1
Organisms_order_>AT_>Cc_>So	80415	0	0	1
Organisms_order_>AT_>Cc_>So	80417	0	0	1
Organisms_order_>AT_>Cc_>So	80419	0	0	1
Organisms_order_>AT_>Cc_>So	80420	0	0	1
Organisms_order_>AT_>Cc_>So	80425	1	1	1
Organisms_order_>AT_>Cc_>So	80427	0	0	1
Organisms_order_>AT_>Cc_>So	80428	0	0	1
Organisms_order_>AT_>Cc_>So	80429	0	0	1
Organisms_order_>AT_>Cc_>So	80430	0	1	1
Organisms_order_>AT_>Cc_>So	80431	0	0	1
Organisms_order_>AT_>Cc_>So	80432	0	0	1
Organisms_order_>AT_>Cc_>So	80433	0	0	1
Organisms_order_>AT_>Cc_>So	80434	0	0	1
Organisms_order_>AT_>Cc_>So	80435	0	0	1
Organisms_order_>AT_>Cc_>So	80436	0	0	1
Organisms_order_>AT_>Cc_>So	80437	0	0	1
Organisms_order_>AT_>Cc_>So	80439	0	0	1
Organisms_order_>AT_>Cc_>So	80440	0	1	0
Organisms_order_>AT_>Cc_>So	80441	0	1	0
Organisms_order_>AT_>Cc_>So	80442	0	1	0
Organisms_order_>AT_>Cc_>So	80443	0	2	0
Organisms_order_>AT_>Cc_>So	80444	0	1	0
Organisms_order_>AT_>Cc_>So	80445	0	2	0
Organisms_order_>AT_>Cc_>So	80448	0	1	0
Organisms_order_>AT_>Cc_>So	80450	1	1	2
Organisms_order_>AT_>Cc_>So	80452	0	2	0
Organisms_order_>AT_>Cc_>So	80453	0	1	0
Organisms_order_>AT_>Cc_>So	80454	0	1	0
Organisms_order_>AT_>Cc_>So	80455	0	1	0
Organisms_order_>AT_>Cc_>So	80458	3	1	1
Organisms_order_>AT_>Cc_>So	80459	0	1	0
Organisms_order_>AT_>Cc_>So	80460	1	2	1
Organisms_order_>AT_>Cc_>So	80461	0	1	0
Organisms_order_>AT_>Cc_>So	80462	0	1	0
Organisms_order_>AT_>Cc_>So	80463	0	1	0
Organisms_order_>AT_>Cc_>So	80464	0	1	0
Organisms_order_>AT_>Cc_>So	80466	0	1	2
Organisms_order_>AT_>Cc_>So	80468	0	1	0
Organisms_order_>AT_>Cc_>So	80469	0	1	0
Organisms_order_>AT_>Cc_>So	80470	0	1	0
Organisms_order_>AT_>Cc_>So	80471	0	1	0
Organisms_order_>AT_>Cc_>So	80472	0	1	0
Organisms_order_>AT_>Cc_>So	80473	0	1	0
Organisms_order_>AT_>Cc_>So	80474	0	1	0
Organisms_order_>AT_>Cc_>So	80475	0	1	0
Organisms_order_>AT_>Cc_>So	80476	2	0	0
Organisms_order_>AT_>Cc_>So	80477	1	0	0
Organisms_order_>AT_>Cc_>So	80478	1	0	0
Organisms_order_>AT_>Cc_>So	80479	1	0	0
Organisms_order_>AT_>Cc_>So	80480	1	0	2
Organisms_order_>AT_>Cc_>So	80481	5	3	2
Organisms_order_>AT_>Cc_>So	80482	1	0	0
Organisms_order_>AT_>Cc_>So	80485	1	0	0
Organisms_order_>AT_>Cc_>So	80487	1	0	0
Organisms_order_>AT_>Cc_>So	80488	1	0	0
Organisms_order_>AT_>Cc_>So	80489	1	0	0
Organisms_order_>AT_>Cc_>So	80491	1	0	0
Organisms_order_>AT_>Cc_>So	80492	1	0	0
Organisms_order_>AT_>Cc_>So	80493	2	0	0
Organisms_order_>AT_>Cc_>So	80494	2	1	1
Organisms_order_>AT_>Cc_>So	80497	5	1	1
Organisms_order_>AT_>Cc_>So	80498	1	0	0
Organisms_order_>AT_>Cc_>So	80504	1	0	1
Organisms_order_>AT_>Cc_>So	80505	1	0	0
Organisms_order_>AT_>Cc_>So	80508	1	0	0
Organisms_order_>AT_>Cc_>So	80509	1	0	0
Organisms_order_>AT_>Cc_>So	80510	1	0	0
Organisms_order_>AT_>Cc_>So	80513	1	0	0
Organisms_order_>AT_>Cc_>So	80514	1	0	0
Organisms_order_>AT_>Cc_>So	80520	1	0	0
Organisms_order_>AT_>Cc_>So	80521	1	0	0
Organisms_order_>AT_>Cc_>So	80522	1	0	0
Organisms_order_>AT_>Cc_>So	80523	1	0	0
Organisms_order_>AT_>Cc_>So	80528	2	0	0
Organisms_order_>AT_>Cc_>So	80529	2	0	0
Organisms_order_>AT_>Cc_>So	80532	3	0	1
Organisms_order_>AT_>Cc_>So	80537	1	0	0
Organisms_order_>AT_>Cc_>So	80541	1	0	0
Organisms_order_>AT_>Cc_>So	80543	1	0	0
Organisms_order_>AT_>Cc_>So	80544	1	0	0
Organisms_order_>AT_>Cc_>So	80546	2	1	1
Organisms_order_>AT_>Cc_>So	80547	1	0	0
Organisms_order_>AT_>Cc_>So	80549	1	0	0
Organisms_order_>AT_>Cc_>So	80550	1	0	0
Organisms_order_>AT_>Cc_>So	80551	1	0	0
Organisms_order_>AT_>Cc_>So	80552	1	0	0
Organisms_order_>AT_>Cc_>So	80553	1	0	0
Organisms_order_>AT_>Cc_>So	80560	0	0	1
Organisms_order_>AT_>Cc_>So	80562	0	0	1
Organisms_order_>AT_>Cc_>So	80563	0	0	1
Organisms_order_>AT_>Cc_>So	80564	0	0	2
Organisms_order_>AT_>Cc_>So	80565	0	0	1
Organisms_order_>AT_>Cc_>So	80566	0	0	1
Organisms_order_>AT_>Cc_>So	80567	0	0	1
Organisms_order_>AT_>Cc_>So	80568	0	0	1
Organisms_order_>AT_>Cc_>So	80569	0	0	1
Organisms_order_>AT_>Cc_>So	80570	0	0	2
Organisms_order_>AT_>Cc_>So	80572	0	0	1
Organisms_order_>AT_>Cc_>So	80574	0	0	1
Organisms_order_>AT_>Cc_>So	80575	0	0	2
Organisms_order_>AT_>Cc_>So	80577	0	2	5
Organisms_order_>AT_>Cc_>So	80579	0	0	1
Organisms_order_>AT_>Cc_>So	80582	0	0	1
Organisms_order_>AT_>Cc_>So	80585	0	0	1
Organisms_order_>AT_>Cc_>So	80586	0	0	1
Organisms_order_>AT_>Cc_>So	80587	0	0	1
Organisms_order_>AT_>Cc_>So	80588	0	0	1
Organisms_order_>AT_>Cc_>So	80589	0	0	1
Organisms_order_>AT_>Cc_>So	80590	0	0	1
Organisms_order_>AT_>Cc_>So	80591	0	0	1
Organisms_order_>AT_>Cc_>So	80592	0	0	1
Organisms_order_>AT_>Cc_>So	80593	0	0	1
Organisms_order_>AT_>Cc_>So	80594	0	0	1
Organisms_order_>AT_>Cc_>So	80595	0	0	1
Organisms_order_>AT_>Cc_>So	80597	0	0	1
Organisms_order_>AT_>Cc_>So	80598	0	0	2
Organisms_order_>AT_>Cc_>So	80599	0	0	1
Organisms_order_>AT_>Cc_>So	80601	0	0	1
Organisms_order_>AT_>Cc_>So	80602	0	0	1
Organisms_order_>AT_>Cc_>So	80603	0	0	1
Organisms_order_>AT_>Cc_>So	80604	0	0	1
Organisms_order_>AT_>Cc_>So	80605	0	0	1
Organisms_order_>AT_>Cc_>So	80606	0	0	1
Organisms_order_>AT_>Cc_>So	80607	0	0	1
Organisms_order_>AT_>Cc_>So	80608	0	0	1
Organisms_order_>AT_>Cc_>So	80612	0	0	1
Organisms_order_>AT_>Cc_>So	80613	0	1	1
Organisms_order_>AT_>Cc_>So	80614	0	0	1
Organisms_order_>AT_>Cc_>So	80615	0	0	1
Organisms_order_>AT_>Cc_>So	80616	0	0	1
Organisms_order_>AT_>Cc_>So	80617	0	0	1
Organisms_order_>AT_>Cc_>So	80618	0	0	1
Organisms_order_>AT_>Cc_>So	80619	0	0	1
Organisms_order_>AT_>Cc_>So	80620	0	0	1
Organisms_order_>AT_>Cc_>So	80622	0	0	1
Organisms_order_>AT_>Cc_>So	80623	0	0	1
Organisms_order_>AT_>Cc_>So	80624	1	1	2
Organisms_order_>AT_>Cc_>So	80625	0	0	2
Organisms_order_>AT_>Cc_>So	80626	0	0	1
Organisms_order_>AT_>Cc_>So	80627	0	0	1
Organisms_order_>AT_>Cc_>So	80629	0	0	1
Organisms_order_>AT_>Cc_>So	80630	0	2	0
Organisms_order_>AT_>Cc_>So	80631	0	1	0
Organisms_order_>AT_>Cc_>So	80632	0	1	0
Organisms_order_>AT_>Cc_>So	80633	0	1	0
Organisms_order_>AT_>Cc_>So	80634	0	1	0
Organisms_order_>AT_>Cc_>So	80637	0	1	0
Organisms_order_>AT_>Cc_>So	80638	0	1	0
Organisms_order_>AT_>Cc_>So	80640	0	1	0
Organisms_order_>AT_>Cc_>So	80641	0	1	0
Organisms_order_>AT_>Cc_>So	80642	0	1	0
Organisms_order_>AT_>Cc_>So	80643	0	1	0
Organisms_order_>AT_>Cc_>So	80646	0	1	0
Organisms_order_>AT_>Cc_>So	80649	1	1	0
Organisms_order_>AT_>Cc_>So	80650	0	1	0
Organisms_order_>AT_>Cc_>So	80651	0	1	0
Organisms_order_>AT_>Cc_>So	80653	1	1	1
Organisms_order_>AT_>Cc_>So	80654	0	1	0
Organisms_order_>AT_>Cc_>So	80655	0	1	0
Organisms_order_>AT_>Cc_>So	80656	0	1	0
Organisms_order_>AT_>Cc_>So	80657	0	1	0
Organisms_order_>AT_>Cc_>So	80658	0	1	0
Organisms_order_>AT_>Cc_>So	80659	0	1	0
Organisms_order_>AT_>Cc_>So	80661	0	1	0
Organisms_order_>AT_>Cc_>So	80662	0	1	1
Organisms_order_>AT_>Cc_>So	80664	0	1	0
Organisms_order_>AT_>Cc_>So	80665	0	1	0
Organisms_order_>AT_>Cc_>So	80666	1	1	2
Organisms_order_>AT_>Cc_>So	80667	0	1	0
Organisms_order_>AT_>Cc_>So	80668	0	2	0
Organisms_order_>AT_>Cc_>So	80669	0	1	0
Organisms_order_>AT_>Cc_>So	80670	0	1	0
Organisms_order_>AT_>Cc_>So	80674	0	1	1
Organisms_order_>AT_>Cc_>So	80677	0	2	0
Organisms_order_>AT_>Cc_>So	80678	1	0	0
Organisms_order_>AT_>Cc_>So	80679	1	0	0
Organisms_order_>AT_>Cc_>So	80680	1	0	0
Organisms_order_>AT_>Cc_>So	80682	1	0	0
Organisms_order_>AT_>Cc_>So	80684	1	0	0
Organisms_order_>AT_>Cc_>So	80685	2	0	0
Organisms_order_>AT_>Cc_>So	80687	1	0	0
Organisms_order_>AT_>Cc_>So	80690	1	1	0
Organisms_order_>AT_>Cc_>So	80691	1	0	0
Organisms_order_>AT_>Cc_>So	80694	1	2	1
Organisms_order_>AT_>Cc_>So	80697	2	0	0
Organisms_order_>AT_>Cc_>So	80698	1	0	0
Organisms_order_>AT_>Cc_>So	80699	1	0	0
Organisms_order_>AT_>Cc_>So	80701	1	0	0
Organisms_order_>AT_>Cc_>So	80704	1	0	0
Organisms_order_>AT_>Cc_>So	80706	1	0	0
Organisms_order_>AT_>Cc_>So	80707	1	0	0
Organisms_order_>AT_>Cc_>So	80708	1	0	0
Organisms_order_>AT_>Cc_>So	80709	1	0	0
Organisms_order_>AT_>Cc_>So	80710	1	0	0
Organisms_order_>AT_>Cc_>So	80711	1	0	0
Organisms_order_>AT_>Cc_>So	80712	1	0	0
Organisms_order_>AT_>Cc_>So	80713	1	0	0
Organisms_order_>AT_>Cc_>So	80714	1	0	0
Organisms_order_>AT_>Cc_>So	80715	1	0	0
Organisms_order_>AT_>Cc_>So	80716	1	0	0
Organisms_order_>AT_>Cc_>So	80717	0	0	1
Organisms_order_>AT_>Cc_>So	80718	0	0	2
Organisms_order_>AT_>Cc_>So	80719	0	0	1
Organisms_order_>AT_>Cc_>So	80720	0	0	1
Organisms_order_>AT_>Cc_>So	80721	0	0	2
Organisms_order_>AT_>Cc_>So	80722	0	0	1
Organisms_order_>AT_>Cc_>So	80723	1	0	1
Organisms_order_>AT_>Cc_>So	80724	0	0	1
Organisms_order_>AT_>Cc_>So	80726	0	0	1
Organisms_order_>AT_>Cc_>So	80727	0	0	1
Organisms_order_>AT_>Cc_>So	80728	0	0	1
Organisms_order_>AT_>Cc_>So	80730	0	0	1
Organisms_order_>AT_>Cc_>So	80731	0	0	1
Organisms_order_>AT_>Cc_>So	80732	0	0	1
Organisms_order_>AT_>Cc_>So	80733	0	0	1
Organisms_order_>AT_>Cc_>So	80734	0	0	1
Organisms_order_>AT_>Cc_>So	80735	0	0	1
Organisms_order_>AT_>Cc_>So	80736	0	0	1
Organisms_order_>AT_>Cc_>So	80737	0	0	1
Organisms_order_>AT_>Cc_>So	80739	0	0	1
Organisms_order_>AT_>Cc_>So	80740	0	0	1
Organisms_order_>AT_>Cc_>So	80741	0	0	1
Organisms_order_>AT_>Cc_>So	80742	0	0	1
Organisms_order_>AT_>Cc_>So	80743	0	0	2
Organisms_order_>AT_>Cc_>So	80744	0	0	1
Organisms_order_>AT_>Cc_>So	80745	0	0	1
Organisms_order_>AT_>Cc_>So	80746	0	0	1
Organisms_order_>AT_>Cc_>So	80747	0	0	1
Organisms_order_>AT_>Cc_>So	80748	0	0	1
Organisms_order_>AT_>Cc_>So	80749	0	0	1
Organisms_order_>AT_>Cc_>So	80750	1	1	2
Organisms_order_>AT_>Cc_>So	80751	0	0	1
Organisms_order_>AT_>Cc_>So	80752	0	0	1
Organisms_order_>AT_>Cc_>So	80754	0	0	1
Organisms_order_>AT_>Cc_>So	80755	0	0	29
Organisms_order_>AT_>Cc_>So	80756	0	0	1
Organisms_order_>AT_>Cc_>So	80757	0	0	1
Organisms_order_>AT_>Cc_>So	80758	0	0	1
Organisms_order_>AT_>Cc_>So	80759	1	1	1
Organisms_order_>AT_>Cc_>So	80760	0	0	1
Organisms_order_>AT_>Cc_>So	80761	0	0	1
Organisms_order_>AT_>Cc_>So	80762	0	0	1
Organisms_order_>AT_>Cc_>So	80763	0	0	1
Organisms_order_>AT_>Cc_>So	80764	0	0	1
Organisms_order_>AT_>Cc_>So	80765	1	1	1
Organisms_order_>AT_>Cc_>So	80766	0	0	1
Organisms_order_>AT_>Cc_>So	80768	0	0	1
Organisms_order_>AT_>Cc_>So	80769	0	0	1
Organisms_order_>AT_>Cc_>So	80770	0	0	1
Organisms_order_>AT_>Cc_>So	80772	0	0	1
Organisms_order_>AT_>Cc_>So	80773	0	0	1
Organisms_order_>AT_>Cc_>So	80774	0	0	1
Organisms_order_>AT_>Cc_>So	80776	0	0	1
Organisms_order_>AT_>Cc_>So	80777	0	1	1
Organisms_order_>AT_>Cc_>So	80778	0	0	1
Organisms_order_>AT_>Cc_>So	80780	0	0	1
Organisms_order_>AT_>Cc_>So	80781	0	0	1
Organisms_order_>AT_>Cc_>So	80782	0	0	1
Organisms_order_>AT_>Cc_>So	80784	0	0	1
Organisms_order_>AT_>Cc_>So	80785	0	0	1
Organisms_order_>AT_>Cc_>So	80786	0	0	1
Organisms_order_>AT_>Cc_>So	80787	0	0	1
Organisms_order_>AT_>Cc_>So	80788	0	0	1
Organisms_order_>AT_>Cc_>So	80789	0	0	1
Organisms_order_>AT_>Cc_>So	80790	0	2	0
Organisms_order_>AT_>Cc_>So	80792	0	1	0
Organisms_order_>AT_>Cc_>So	80793	0	1	0
Organisms_order_>AT_>Cc_>So	80794	0	1	0
Organisms_order_>AT_>Cc_>So	80795	0	1	0
Organisms_order_>AT_>Cc_>So	80796	0	1	0
Organisms_order_>AT_>Cc_>So	80798	0	3	0
Organisms_order_>AT_>Cc_>So	80800	3	3	2
Organisms_order_>AT_>Cc_>So	80801	0	1	0
Organisms_order_>AT_>Cc_>So	80802	0	1	0
Organisms_order_>AT_>Cc_>So	80804	0	1	0
Organisms_order_>AT_>Cc_>So	80805	0	2	0
Organisms_order_>AT_>Cc_>So	80807	0	1	0
Organisms_order_>AT_>Cc_>So	80810	0	1	0
Organisms_order_>AT_>Cc_>So	80814	0	1	0
Organisms_order_>AT_>Cc_>So	80815	0	1	0
Organisms_order_>AT_>Cc_>So	80816	0	1	0
Organisms_order_>AT_>Cc_>So	80817	0	1	0
Organisms_order_>AT_>Cc_>So	80818	0	2	0
Organisms_order_>AT_>Cc_>So	80819	0	1	0
Organisms_order_>AT_>Cc_>So	80820	0	1	0
Organisms_order_>AT_>Cc_>So	80822	0	1	0
Organisms_order_>AT_>Cc_>So	80824	0	1	0
Organisms_order_>AT_>Cc_>So	80825	0	1	0
Organisms_order_>AT_>Cc_>So	80827	0	1	1
Organisms_order_>AT_>Cc_>So	80828	0	1	0
Organisms_order_>AT_>Cc_>So	80829	0	1	0
Organisms_order_>AT_>Cc_>So	80830	1	0	0
Organisms_order_>AT_>Cc_>So	80831	1	0	1
Organisms_order_>AT_>Cc_>So	80832	1	0	0
Organisms_order_>AT_>Cc_>So	80834	1	0	0
Organisms_order_>AT_>Cc_>So	80835	1	0	0
Organisms_order_>AT_>Cc_>So	80836	1	0	0
Organisms_order_>AT_>Cc_>So	80837	6	0	0
Organisms_order_>AT_>Cc_>So	80838	1	0	0
Organisms_order_>AT_>Cc_>So	80839	1	0	0
Organisms_order_>AT_>Cc_>So	80841	1	0	0
Organisms_order_>AT_>Cc_>So	80842	1	0	0
Organisms_order_>AT_>Cc_>So	80843	1	0	0
Organisms_order_>AT_>Cc_>So	80844	1	0	0
Organisms_order_>AT_>Cc_>So	80845	1	0	0
Organisms_order_>AT_>Cc_>So	80846	1	0	0
Organisms_order_>AT_>Cc_>So	80847	1	0	0
Organisms_order_>AT_>Cc_>So	80849	1	0	0
Organisms_order_>AT_>Cc_>So	80851	4	0	0
Organisms_order_>AT_>Cc_>So	80852	1	0	0
Organisms_order_>AT_>Cc_>So	80854	1	0	0
Organisms_order_>AT_>Cc_>So	80855	3	2	3
Organisms_order_>AT_>Cc_>So	80856	4	2	2
Organisms_order_>AT_>Cc_>So	80857	1	0	0
Organisms_order_>AT_>Cc_>So	80858	1	0	0
Organisms_order_>AT_>Cc_>So	80859	1	0	0
Organisms_order_>AT_>Cc_>So	80860	1	0	0
Organisms_order_>AT_>Cc_>So	80862	1	0	0
Organisms_order_>AT_>Cc_>So	80864	1	0	0
Organisms_order_>AT_>Cc_>So	80867	1	0	0
Organisms_order_>AT_>Cc_>So	80869	1	0	0
Organisms_order_>AT_>Cc_>So	80870	1	0	0
Organisms_order_>AT_>Cc_>So	80871	1	0	0
Organisms_order_>AT_>Cc_>So	80872	1	0	0
Organisms_order_>AT_>Cc_>So	80873	1	2	1
Organisms_order_>AT_>Cc_>So	80874	1	0	0
Organisms_order_>AT_>Cc_>So	80875	1	1	1
Organisms_order_>AT_>Cc_>So	80877	1	0	0
Organisms_order_>AT_>Cc_>So	80878	1	0	0
Organisms_order_>AT_>Cc_>So	80879	1	0	0
Organisms_order_>AT_>Cc_>So	80880	1	0	0
Organisms_order_>AT_>Cc_>So	80881	1	0	0
Organisms_order_>AT_>Cc_>So	80882	1	0	0
Organisms_order_>AT_>Cc_>So	80883	1	0	0
Organisms_order_>AT_>Cc_>So	80885	1	0	0
Organisms_order_>AT_>Cc_>So	80886	0	0	1
Organisms_order_>AT_>Cc_>So	80887	0	0	1
Organisms_order_>AT_>Cc_>So	80889	0	0	2
Organisms_order_>AT_>Cc_>So	80892	0	0	1
Organisms_order_>AT_>Cc_>So	80894	0	0	1
Organisms_order_>AT_>Cc_>So	80896	0	0	1
Organisms_order_>AT_>Cc_>So	80897	0	0	1
Organisms_order_>AT_>Cc_>So	80898	0	0	1
Organisms_order_>AT_>Cc_>So	80899	0	0	1
Organisms_order_>AT_>Cc_>So	80900	0	0	1
Organisms_order_>AT_>Cc_>So	80901	0	0	1
Organisms_order_>AT_>Cc_>So	80902	0	0	1
Organisms_order_>AT_>Cc_>So	80903	0	0	1
Organisms_order_>AT_>Cc_>So	80904	0	0	1
Organisms_order_>AT_>Cc_>So	80905	0	0	2
Organisms_order_>AT_>Cc_>So	80906	0	0	1
Organisms_order_>AT_>Cc_>So	80908	0	0	1
Organisms_order_>AT_>Cc_>So	80910	0	0	1
Organisms_order_>AT_>Cc_>So	80911	0	0	1
Organisms_order_>AT_>Cc_>So	80912	0	0	1
Organisms_order_>AT_>Cc_>So	80913	0	0	1
Organisms_order_>AT_>Cc_>So	80914	0	0	1
Organisms_order_>AT_>Cc_>So	80915	1	0	2
Organisms_order_>AT_>Cc_>So	80917	0	0	1
Organisms_order_>AT_>Cc_>So	80919	0	0	1
Organisms_order_>AT_>Cc_>So	80920	0	0	2
Organisms_order_>AT_>Cc_>So	80922	0	0	1
Organisms_order_>AT_>Cc_>So	80925	0	0	1
Organisms_order_>AT_>Cc_>So	80926	0	0	1
Organisms_order_>AT_>Cc_>So	80927	0	0	1
Organisms_order_>AT_>Cc_>So	80928	0	0	1
Organisms_order_>AT_>Cc_>So	80929	0	0	1
Organisms_order_>AT_>Cc_>So	80933	4	2	1
Organisms_order_>AT_>Cc_>So	80934	0	0	1
Organisms_order_>AT_>Cc_>So	80935	0	0	1
Organisms_order_>AT_>Cc_>So	80936	0	0	1
Organisms_order_>AT_>Cc_>So	80937	0	0	1
Organisms_order_>AT_>Cc_>So	80940	0	0	1
Organisms_order_>AT_>Cc_>So	80943	0	0	1
Organisms_order_>AT_>Cc_>So	80944	0	0	1
Organisms_order_>AT_>Cc_>So	80946	3	0	1
Organisms_order_>AT_>Cc_>So	80947	0	0	1
Organisms_order_>AT_>Cc_>So	80948	0	0	1
Organisms_order_>AT_>Cc_>So	80949	0	0	1
Organisms_order_>AT_>Cc_>So	80950	0	0	1
Organisms_order_>AT_>Cc_>So	80951	0	0	1
Organisms_order_>AT_>Cc_>So	80952	0	0	3
Organisms_order_>AT_>Cc_>So	80953	0	0	1
Organisms_order_>AT_>Cc_>So	80957	0	0	1
Organisms_order_>AT_>Cc_>So	80959	0	0	1
Organisms_order_>AT_>Cc_>So	80960	0	0	1
Organisms_order_>AT_>Cc_>So	80961	0	0	1
Organisms_order_>AT_>Cc_>So	80962	0	1	0
Organisms_order_>AT_>Cc_>So	80963	0	1	0
Organisms_order_>AT_>Cc_>So	80965	0	1	0
Organisms_order_>AT_>Cc_>So	80966	0	1	0
Organisms_order_>AT_>Cc_>So	80967	0	1	0
Organisms_order_>AT_>Cc_>So	80968	0	2	0
Organisms_order_>AT_>Cc_>So	80969	0	1	0
Organisms_order_>AT_>Cc_>So	80971	0	1	0
Organisms_order_>AT_>Cc_>So	80972	0	1	0
Organisms_order_>AT_>Cc_>So	80973	0	2	0
Organisms_order_>AT_>Cc_>So	80978	0	1	0
Organisms_order_>AT_>Cc_>So	80979	3	1	1
Organisms_order_>AT_>Cc_>So	80980	0	1	0
Organisms_order_>AT_>Cc_>So	80981	0	1	0
Organisms_order_>AT_>Cc_>So	80982	0	1	0
Organisms_order_>AT_>Cc_>So	80984	0	1	0
Organisms_order_>AT_>Cc_>So	80985	0	1	0
Organisms_order_>AT_>Cc_>So	80986	0	1	0
Organisms_order_>AT_>Cc_>So	80988	0	1	0
Organisms_order_>AT_>Cc_>So	80992	0	1	0
Organisms_order_>AT_>Cc_>So	80995	0	1	0
Organisms_order_>AT_>Cc_>So	80997	0	1	0
Organisms_order_>AT_>Cc_>So	80998	0	1	0
Organisms_order_>AT_>Cc_>So	81000	0	1	0
Organisms_order_>AT_>Cc_>So	81001	0	1	2
Organisms_order_>AT_>Cc_>So	81002	0	2	0
Organisms_order_>AT_>Cc_>So	81003	0	1	1
